"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"AZE","Azerbaijan",0.498561271010154,0.51042263117077,0.529542868325493,0.548039777051367,0.552707492262755,0.559259688770666,0.564210076176532,0.570903608781683,0.573494770564402,0.576912204915597,0.574168835028159,0.574226819068052,0.569743927983822,0.573404170502069,0.575665548057897,0.603519631221506,0.625886974610239,0.629753785270604,0.636740862077713,0.644630315505657,0.647272213323283,0.64969667099131,0.652204480716683,0.651189760018555,0.654712290442056,0.654712290442056,0.654712290442056
"BDI","Burundi",0.99383194775638,0.99383194775638,0.99383194775638,0.99383194775638,0.99383194775638,0.993940667831179,0.993940667831179,0.993940667831179,0.993940667831179,0.994810428429575,0.994810428429575,0.994810428429575,0.994810428429575,0.994810428429575,0.994810428429575,0.975976487471823,0.977067312222311,0.975237190963187,0.97546912712276,0.975240814965681,0.976726655987939,0.976726655987939,0.968148642086266,0.969467778993832,0.975139342895868,0.976567199878233,0.976567199878233
"BEL","Belgium",0.663649080590567,0.66134421500482,0.658680573172234,0.656524291688713,0.69021664286905,0.689220042183389,0.688520609702179,0.688158209452848,0.688314041560061,0.56659104581464,0.558491400242083,0.553341692699085,0.548257217200965,0.543973646253869,0.539179090955215,0.53149620566939,0.520247301930144,0.51106770361458,0.500144960099733,0.489381672694591,0.465532112286093,0.457407098696084,0.461375381426262,0.464502895577992,0.463238118707826,0.463238118707826,0.463238118707826
"BEN","Benin",0.97350129376889,0.97350129376889,0.97350129376889,0.97350129376889,0.97350129376889,0.97350129376889,0.97350129376889,0.97350129376889,0.97350129376889,0.974149990215193,0.974149990215193,0.974149990215193,0.974149990215193,0.970710811849038,0.970710811849038,0.984271829179018,0.98519232581232,0.975932999441904,0.979491769890338,0.979491769890338,0.979491769890338,0.97340344570157,0.97340344570157,0.985717806173851,0.989352680674644,0.989352680674644,0.989352680674644
"BFA","Burkina Faso",0.983206372445984,0.983170132421051,0.983061412346252,0.983061412346252,0.983061412346252,0.983061412346252,0.982988932296385,0.982988932296385,0.982988932296385,0.982470699939841,0.982470699939841,0.982470699939841,0.982470699939841,0.988080655799491,0.986399118642594,0.980941370887663,0.984735701498163,0.978078408917945,0.984442157296204,0.984213845139125,0.976019975501743,0.976469351810914,0.967608665714762,0.967586921699802,0.965666200378346,0.965666200378346,0.965666200378346
"BGD","Bangladesh",0.985409765961919,0.985409765961919,0.985446005986852,0.985446005986852,0.985446005986852,0.985446005986852,0.983641252745182,0.983641252745182,0.982858468206626,0.982514187969761,0.981209547072168,0.980901506860237,0.984851669577949,0.984398669266284,0.983619508730222,0.982869340214106,0.981760395451152,0.980684066710638,0.97977806608731,0.975686567272358,0.975103102870935,0.975084982858468,0.971522588407541,0.967264385477897,0.96540889620132,0.960770173009879,0.960770173009879
"BGR","Bulgaria",0.627459791692337,0.621280867441237,0.640741760830332,0.6390783436859,0.647888293747146,0.716595757017881,0.726340699722401,0.727960628836913,0.718328030209685,0.719139806768187,0.706307213939363,0.702944139625568,0.698816400785684,0.698733048728337,0.696199870985511,0.69520327029985,0.691963412070827,0.686679616435576,0.681432060825258,0.682660597670491,0.681993781211721,0.699541201284346,0.698559096608658,0.676789713631323,0.676789713631323,0.676789713631323,0.676789713631323
"BHR","Bahrain",0.858413846588726,0.858413846588726,0.858413846588726,0.858413846588726,0.858413846588726,0.857681798085077,0.851607969906283,0.859559031376613,0.862313273271532,0.86521972327117,0.867488348831984,0.867415868782118,0.867368756749705,0.873949945277562,0.876106226761084,0.879139516847988,0.877921852010234,0.878110300139886,0.877363755626264,0.877660923830716,0.878730004566243,0.878730004566243,0.878730004566243,0.878730004566243,0.878730004566243,0.878730004566243,0.878730004566243
"BHS","Bahamas",0.783690539179091,0.782675818480963,0.782675818480963,0.798780885561249,0.798780885561249,0.798780885561249,0.798780885561249,0.798780885561249,0.798780885561249,0.798780885561249,0.798780885561249,0.798780885561249,0.798780885561249,0.756155368234893,0.756155368234893,0.756155368234893,0.772093731200487,0.772093731200487,0.772093731200487,0.772093731200487,0.772093731200487,0.772093731200487,0.785480796410788,0.766911407635048,0.766911407635048,0.766911407635048,0.766911407635048
"BIH","Bosnia and Herzegovina",0.786365053019156,0.786365053019156,0.786365053019156,0.786365053019156,0.786365053019156,0.788010350151121,0.790789960063493,0.788343758380506,0.773938348469584,0.773699164305025,0.770669498220615,0.766577999405664,0.761134747660706,0.754024454768825,0.747269314121288,0.738651436192188,0.731312831143228,0.718512854336844,0.715073675970689,0.703168827780154,0.700381969862795,0.72601091549551,0.722673209199168,0.716563140995441,0.716563140995441,0.716563140995441,0.716563140995441
