"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"BGR","Bulgaria",0.554266320120794,0.554266320120794,0.611556784960546,0.668847249800298,0.651897111940454,0.63494697408061,0.642649408866243,0.650351843651877,0.599777382007445,0.570550443544754,0.59526075923647,0.637777992947377,0.631449757732202,0.633552861695061,0.630769122946929,0.631872192416117,0.621835851631112,0.635268562968218,0.599293099165737,0.583437213817369,0.572905779836595,0.583229464812026,0.627048282198756,0.648419188054247,0.669507110454068,0.641844606092116,0.648761730514275
"BFA","Burkina Faso",0.518188582684981,0.518188582684981,0.534405385243451,0.550622187801922,0.565419454400966,0.58021672100001,0.548671506723149,0.517126292446288,0.581472492127568,0.555950587190158,0.559147689883765,0.596727993796389,0.622740449190453,0.5903500021779,0.575781788707272,0.549688772031038,0.47438376297163,0.471330621881932,0.438600106130588,0.434516389702856,0.464797249808501,0.420711476885303,0.410458253552192,0.387697136869412,0.345876738895294,0.305291140532222,0.288013625533421
"BDI","Burundi",0.205782271352075,0.205782271352075,0.190232208443166,0.174682145534256,0.199064044371084,0.223445943207912,0.200161587059974,0.176877230912038,0.183748280033159,0.135936360037479,0.3078596475887,0.324306463925362,0.332881853146044,0.288399597822658,0.351200002428091,0.290212607342584,0.259033773610939,0.276660326831023,0.337638062868223,0.434984556186622,0.23627246210659,0.230903425758874,0.224512786119057,0.299534388754915,0.292070610391152,0.305509894392765,0.335280865437603
"KHM","Cambodia",0.379909954701319,0.379909954701319,0.366115234127949,0.352320513554578,0.394373036301124,0.43642555904767,0.441058774837289,0.445691990626909,0.45776104326581,0.499781051317888,0.502160704497762,0.510407168260704,0.507374780794974,0.518542153071184,0.473524927973441,0.483741668404338,0.517556637911277,0.552107498470958,0.546454785256593,0.573912602964737,0.580581760224359,0.606230615766586,0.58561873474342,0.58765210283839,0.554530250796061,0.529695085480322,0.547198088500999
"CMR","Cameroon",0.405398070913739,0.405398070913739,0.420143746326075,0.434889421738412,0.453893912026947,0.472898402315481,0.463157308491218,0.453416214666955,0.496044158297816,0.508105900001001,0.538612225057548,0.527829292132441,0.513825435731769,0.474946397408767,0.488249239662685,0.44314490368924,0.456095893062892,0.468683396657863,0.478365249344538,0.387703022531545,0.399684015821316,0.38720680174186,0.381408337641283,0.328367386229535,0.301694324220169,0.311775027927159,0.327964310657305
"CAN","Canada",0.782219344969691,0.782219344969691,0.757862485831346,0.733505626692999,0.752140361024465,0.77077509535593,0.775119267713711,0.779463440071491,0.751086284052965,0.720700815018602,0.712491136643993,0.747969077428407,0.743161557857248,0.749072833899969,0.76381633551375,0.73100035461627,0.755232025515966,0.7613976564975,0.75252187292515,0.772147377471999,0.789211675644318,0.786005179218617,0.759513321775835,0.738364548397041,0.744840058464517,0.747089181193247,0.731100892799575
"CPV","Cape Verde",0.7480714100209,0.7480714100209,0.754815989182522,0.761560568344145,0.770990937146707,0.780421305949268,0.737931849692575,0.695442393435883,0.728012263423042,0.748716494996736,0.699746073668639,0.735474298646454,0.720840604621151,0.709852422046353,0.71072340775818,0.714598111403813,0.694235381532818,0.709112705056879,0.70376490426017,0.630270266939182,0.719214982689181,0.722381222826493,0.70318663282869,0.715432521929526,0.72026989021579,0.72259005104079,0.72517547681246
"CAF","Central African Republic",0.361472410558854,0.361472410558854,0.367491751049699,0.373511091540544,0.37534379854646,0.377176505552374,0.324452539086949,0.271728572621524,0.305193975838189,0.324913486918901,0.324268360927997,0.251404068793096,0.250421347784638,0.252735130766698,0.242383112390635,0.222318356982347,0.262097845216027,0.251168150126959,0.199219696550846,0.105584554119463,0.242249833929993,0.262118885945465,0.224740993952575,0.194318724149229,0.202079677181891,0.185523166048186,0.207883350195994
"TCD","Chad",0.398136763428866,0.398136763428866,0.371658635779806,0.345180508130745,0.359947501124224,0.374714494117702,0.338169823213576,0.301625152309451,0.333827147905747,0.305093611968919,0.321818284877859,0.254809652354651,0.248560596726572,0.231853744864298,0.272963146649701,0.30761025547301,0.343176101800053,0.390306700008088,0.38250430125009,0.300031491368543,0.402273901981536,0.345880491773937,0.348432859401499,0.314758997106142,0.338762162813082,0.355695971549325,0.340173409242926
"CHL","Chile",0.686296094988271,0.686296094988271,0.630973656114666,0.575651217241061,0.614545650313166,0.653440083385272,0.705335601890368,0.757231120395464,0.700945692605853,0.688857127048764,0.714840818063561,0.675381042278167,0.6398336937464,0.644227689156978,0.673588242932571,0.686837986055205,0.647778450675526,0.62688523192626,0.632500353549879,0.646912033016801,0.6444902522361,0.640993112790943,0.641685534281131,0.643444475688811,0.571289994471271,0.58181912199538,0.58070120379017
"CHN","China",0.553092949544823,0.553092949544823,0.527610505588016,0.502128061631209,0.517970991345247,0.533813921059285,0.523689088985223,0.513564256911162,0.472667518248834,0.502717186674828,0.483608830855668,0.477024651367828,0.483815762123111,0.48510001565135,0.492206060599598,0.456891923739537,0.466354561146164,0.477239354990492,0.476377854012939,0.480025898143839,0.47525885019017,0.484015090222484,0.530183887669739,0.518312945495405,0.525767700544401,0.513258781818054,0.487031615111001
"COL","Colombia",0.286445311904,0.286445311904,0.2738817098394,0.2613181077748,0.277227493433078,0.293136879091356,0.263224908499487,0.233312937907619,0.161178754982715,0.179207542966154,0.215898637659937,0.242244317403463,0.259149579652983,0.251075353537574,0.254708017018301,0.305484465051143,0.348926988422758,0.328772881690726,0.347668379565243,0.378182605149098,0.386000917753143,0.418116668917027,0.436997216799575,0.432829952680097,0.406583416607591,0.455713109695125,0.412677558327117
"COM","Comoros",0.657237596674564,0.657237596674564,0.662178076839595,0.667118557004627,0.620479784725704,0.573841012446781,0.606465633543182,0.639090254639583,0.454125713805721,0.541857183362451,0.494875510863169,0.507948181687232,0.381474617989767,0.379452595687742,0.438277102223164,0.473083595597344,0.474838845648982,0.492115453189422,0.525726408625567,0.537771757119108,0.529878812473535,0.576077613724117,0.576139233735598,0.510355361104034,0.543313000353058,0.523342761603532,0.530795881176725
"COG","Congo",0.359198986402848,0.359198986402848,0.335446935444416,0.311694884485984,0.361420224012812,0.41114556353964,0.354015722674819,0.296885881809999,0.368613236284028,0.365107719511408,0.369366888142561,0.411071633881136,0.437191648725309,0.445837009650517,0.526834548582429,0.515492939174163,0.508975675768348,0.485684670052652,0.48820313872723,0.50811704071861,0.479375286387706,0.480596089607094,0.478453544530304,0.509989988632264,0.415621507054345,0.430541855383826,0.465569850628047
"COD","Congo, the Democratic Republic o",,,,,,,,,,,,,,,,,,,,,,,,,,,
"CRI","Costa Rica",0.699473026112981,0.699473026112981,0.712433530982207,0.725394035851434,0.72236746227147,0.719340888691506,0.73655694261221,0.753772996532915,0.672413653440073,0.678575746872068,0.691762101208452,0.69654830319847,0.67018003440672,0.631816140199999,0.670917649374003,0.688890759403812,0.657364405008366,0.679750008244028,0.686547855724087,0.669258907775325,0.68725446330062,0.683711140889873,0.674661904598626,0.650687618625828,0.647733636587802,0.702554149732229,0.720068649788912
"CIV","Cote d'Ivoire",0.575674550969096,0.575674550969096,0.555269119927195,0.534863688885294,0.445667217526362,0.35647074616743,0.298072714300035,0.239674682432639,0.259711178459674,0.206096692856701,0.181219865204802,0.249629264808204,0.253464768303425,0.259572752608107,0.342698317283043,0.297449059696774,0.328085243582741,0.352573063830437,0.38951418637345,0.39150345814437,0.426703255251036,0.413798725694676,0.382372786437334,0.415324619490918,0.393415580574018,0.392565686860461,0.406005616849383
"HRV","Croatia",0.563326955396402,0.563326955396402,0.572465602290983,0.581604249185564,0.599868545684468,0.618132842183373,0.648116135413541,0.678099428643709,0.666003705957406,0.68806797664963,0.644668278134983,0.666405120419417,0.674072087425748,0.668610992759856,0.675367466290947,0.674599643726721,0.677228853082553,0.674329180120292,0.680483788302536,0.67643154068506,0.671548594405446,0.684113888341566,0.688975865668108,0.708032378442415,0.689434844776838,0.675130050574859,0.691701224595062
